task_id,asin,keyword,title,url,image_url,price_from,price_to,currency,rating_value,rating_votes,is_best_seller,location_code,language_code,collected_at
10300748-1177-0209-0000-20c60f6d9969,B0DQD9JR98,laptop,"ASUS ROG Strix G16, Intel Core Ultra 9 275HX, Gaming Laptop(RTX 5060-8GB/115W TGP/16GB/1TB /2.5K QHD+/16""/240Hz/90WHrs/Windows 11/M365 Basic (1Year)*/Office Home 2024/Eclipse Gray/) G615LM-S5128WS",https://www.amazon.in/ASUS-5060-8GB-Windows-Eclipse-G615LM-S5128WS/dp/B0DQD9JR98/ref=sr_1_61?crid=HIZJIRDEJQ3J&dib=eyJ2IjoiMSJ9.yLhru8vSSzCRzzHHPmHJNsAPisVkwFx0rMFu1EBm2a-mkGy-uAMDVEt1LSyG2tS9bdaMgqhSlQRgp_xXR4gI2RtGmYGD1u9aemGHMW6XwNZoYG5QrYeenRKN0fUoKlQKLnKTRFifCYtP_HpcEIasRZG_Uz6PlctBoO2PQTfsMRnY3UULwK7yl4VAZTg8KenRmamqvfVLFhSPJoDWi4mzfFerGiWJMTuvEls2Wfu2W4E.dnUNoLLaf-0dFB-tF7_kod7wiGeCsyXGYKHRQVjSIGA&dib_tag=se&keywords=laptop&qid=1761803694&sprefix=laptop%2Caps%2C233&sr=8-61&xpid=fkKDWN6tt_cTV,https://m.media-amazon.com/images/I/71PYcEAwWgL._AC_UY218_.jpg,189990,,INR,4.2,7,False,2356,en_US,2025-10-30T11:25:17.337006
10300748-1177-0209-0000-20c60f6d9969,B0F637DPFW,laptop,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 15.3""(38.8cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Win 11/Office Home 2024/Backlit/1Yr ADP Free/Top Metal Cover & IR Camera/Grey/1.6Kg), 83K100CGIN",https://www.amazon.in/Lenovo-IdeaPad-i5-13420H-Backlit-83K100CGIN/dp/B0F637DPFW/ref=sr_1_62?crid=HIZJIRDEJQ3J&dib=eyJ2IjoiMSJ9.yLhru8vSSzCRzzHHPmHJNsAPisVkwFx0rMFu1EBm2a-mkGy-uAMDVEt1LSyG2tS9bdaMgqhSlQRgp_xXR4gI2RtGmYGD1u9aemGHMW6XwNZoYG5QrYeenRKN0fUoKlQKLnKTRFifCYtP_HpcEIasRZG_Uz6PlctBoO2PQTfsMRnY3UULwK7yl4VAZTg8KenRmamqvfVLFhSPJoDWi4mzfFerGiWJMTuvEls2Wfu2W4E.dnUNoLLaf-0dFB-tF7_kod7wiGeCsyXGYKHRQVjSIGA&dib_tag=se&keywords=laptop&qid=1761803694&sprefix=laptop%2Caps%2C233&sr=8-62&xpid=fkKDWN6tt_cTV,https://m.media-amazon.com/images/I/71Q6JmLZE7L._AC_UY218_.jpg,53710,,INR,4,286,False,2356,en_US,2025-10-30T11:25:17.337006
10300748-1177-0209-0000-20c60f6d9969,B0DSFRYXDG,laptop,"Dell New Inspiron 13 Laptop with AI Enabled Intel Core Ultra 7 155H Processor, 16GB LPDDR5X, 1TB SSD, 13.3"" (33.78cm) QHD+ 300nits, Backlit KB + FPR, Win 11+MSO'24, 15 Month McAfee, Silver, 1.24kg",https://www.amazon.in/Dell-Inspiron-Enabled-Processor-LPDDR5X/dp/B0DSFRYXDG/ref=sr_1_63?crid=HIZJIRDEJQ3J&dib=eyJ2IjoiMSJ9.yLhru8vSSzCRzzHHPmHJNsAPisVkwFx0rMFu1EBm2a-mkGy-uAMDVEt1LSyG2tS9bdaMgqhSlQRgp_xXR4gI2RtGmYGD1u9aemGHMW6XwNZoYG5QrYeenRKN0fUoKlQKLnKTRFifCYtP_HpcEIasRZG_Uz6PlctBoO2PQTfsMRnY3UULwK7yl4VAZTg8KenRmamqvfVLFhSPJoDWi4mzfFerGiWJMTuvEls2Wfu2W4E.dnUNoLLaf-0dFB-tF7_kod7wiGeCsyXGYKHRQVjSIGA&dib_tag=se&keywords=laptop&qid=1761803694&sprefix=laptop%2Caps%2C233&sr=8-63&xpid=fkKDWN6tt_cTV,https://m.media-amazon.com/images/I/713YVYdOnCL._AC_UY218_.jpg,100490,,INR,3,3,False,2356,en_US,2025-10-30T11:25:17.337006
10300748-1177-0209-0000-20c60f6d9969,B0DTK9DZB4,laptop,"HP 15, 13th Gen Intel Core i5-1334U (16GB DDR4, 512GB SSD) Anti-Glare, Micro-Edge, 15.6''/39.6cm, FHD, Win 11, Office 24, Silver, 1.59kg, fd0467tu, Iris Xe Graphics, FHD Camera, Backlit KB Laptop",https://www.amazon.in/HP-i5-1334U-Microsoft-Graphics-fd0467tu/dp/B0DTK9DZB4/ref=sr_1_64?crid=HIZJIRDEJQ3J&dib=eyJ2IjoiMSJ9.yLhru8vSSzCRzzHHPmHJNsAPisVkwFx0rMFu1EBm2a-mkGy-uAMDVEt1LSyG2tS9bdaMgqhSlQRgp_xXR4gI2RtGmYGD1u9aemGHMW6XwNZoYG5QrYeenRKN0fUoKlQKLnKTRFifCYtP_HpcEIasRZG_Uz6PlctBoO2PQTfsMRnY3UULwK7yl4VAZTg8KenRmamqvfVLFhSPJoDWi4mzfFerGiWJMTuvEls2Wfu2W4E.dnUNoLLaf-0dFB-tF7_kod7wiGeCsyXGYKHRQVjSIGA&dib_tag=se&keywords=laptop&qid=1761803694&sprefix=laptop%2Caps%2C233&sr=8-64&xpid=fkKDWN6tt_cTV,https://m.media-amazon.com/images/I/71r0BBNmBOL._AC_UY218_.jpg,54990,,INR,3.7,203,False,2356,en_US,2025-10-30T11:25:17.337006
10300748-1177-0209-0000-20c60f6d9969,B0D4LYF1QP,laptop,"cimetech Dual Mode (BT 5.1+2.4G) Wireless Mouse with LED Lights, Silent Portable Lightweight Rechargeable Mouse for Laptop, Compatible with Mac OS/Windows/Chrome OS - Black",https://www.amazon.in/cimetech-Wireless-Rechargeable-Lightweight-Compatible/dp/B0D4LYF1QP/ref=sxbs_sbv_search_btf,https://m.media-amazon.com/images/I/51yzr0iaXzL._AC_UL640_QL65_.jpg,992,,INR,4,5300,False,2356,en_US,2025-10-30T11:25:17.337006
10300748-1177-0209-0000-20c60f6d9969,B0FLDNVXCQ,laptop,"Lenovo LOQ, Intel Core i7 14th Gen 14700HX, NVIDIA RTX 5050 8GB, 16GB RAM, 1TB SSD, 15.6""(39.6cm), 144Hz, Windows 11, Office 2024, Grey, 2.4Kg, 83JE00U6IN, 440 AI Tops, 3 Mon. Game Pass Gaming Laptop",https://www.amazon.in/Lenovo-14700HX-NVIDIA-Windows-83JE00U6IN/dp/B0FLDNVXCQ/ref=sr_1_65?crid=HIZJIRDEJQ3J&dib=eyJ2IjoiMSJ9.AWSQroHJm-GHfPSD156ZT8O6Ar7JFih_nqtaNaz4uHkdSvd_WLjWBV9oVcgHnKuPPeKIofhyWYUiSWcXIM5zaL4ikoLfOm6rJVg148QS8xIiQB1tVEeCC3h21aL4CHMQbRysPVzG8trxu0oGduiYbP2Zoy0TajSOeB1Zfy8GyRZCmsvOdVR5qHWY2Y8kxPl6kPdV4dxOptck_f7sxXzNjZfQX_a136xw1lAvKCo6yvs.ksJaab2eHH-Ile1a67ADrCFDBquEggW3a6o0NnGYhQo&dib_tag=se&keywords=laptop&qid=1761803695&sprefix=laptop%2Caps%2C233&sr=8-65&xpid=fkKDWN6tt_cTV,https://m.media-amazon.com/images/I/81KLiZTCr+L._AC_UY218_.jpg,122490,,INR,4.1,7,False,2356,en_US,2025-10-30T11:25:17.337006
10300748-1177-0209-0000-20c60f6d9969,B0DC71VXF4,laptop,"HP Professional 14 (2025), Intel Core i5 13th Gen 1334U - 32 GB/512 GB SSD/Intel Iris Xe Graphic/Windows 11 Home Thin and Light Business Laptop/14.0"" FHD/Backlit + Fingerprint/Silver/1.4 Kg/MSO 2021",https://www.amazon.in/HP-Professional-Intel-Core-1334U/dp/B0DC71VXF4/ref=sr_1_66?crid=HIZJIRDEJQ3J&dib=eyJ2IjoiMSJ9.AWSQroHJm-GHfPSD156ZT8O6Ar7JFih_nqtaNaz4uHkdSvd_WLjWBV9oVcgHnKuPPeKIofhyWYUiSWcXIM5zaL4ikoLfOm6rJVg148QS8xIiQB1tVEeCC3h21aL4CHMQbRysPVzG8trxu0oGduiYbP2Zoy0TajSOeB1Zfy8GyRZCmsvOdVR5qHWY2Y8kxPl6kPdV4dxOptck_f7sxXzNjZfQX_a136xw1lAvKCo6yvs.ksJaab2eHH-Ile1a67ADrCFDBquEggW3a6o0NnGYhQo&dib_tag=se&keywords=laptop&qid=1761803695&sprefix=laptop%2Caps%2C233&sr=8-66&xpid=fkKDWN6tt_cTV,https://m.media-amazon.com/images/I/712g6EKmQDL._AC_UY218_.jpg,56899,,INR,,,False,2356,en_US,2025-10-30T11:25:17.337006
10300748-1177-0209-0000-20c60f6d9969,B0DGLCTZXX,laptop,"ASUS Vivobook 16, Intel Core i5-12500H, 16GB RAM, 512GB SSD, FHD+ 60Hz 300Nits, 16"", Windows 11, MS Office Home, Transparent Silver, 1.88KG, X1605ZAC-MB541WS, Fingerprint, 42Whr Battery Laptop",https://www.amazon.in/ASUS-i5-12500H-Fingerprint-Transparent-X1605ZAC-MB541WS/dp/B0DGLCTZXX/ref=sr_1_67?crid=HIZJIRDEJQ3J&dib=eyJ2IjoiMSJ9.AWSQroHJm-GHfPSD156ZT8O6Ar7JFih_nqtaNaz4uHkdSvd_WLjWBV9oVcgHnKuPPeKIofhyWYUiSWcXIM5zaL4ikoLfOm6rJVg148QS8xIiQB1tVEeCC3h21aL4CHMQbRysPVzG8trxu0oGduiYbP2Zoy0TajSOeB1Zfy8GyRZCmsvOdVR5qHWY2Y8kxPl6kPdV4dxOptck_f7sxXzNjZfQX_a136xw1lAvKCo6yvs.ksJaab2eHH-Ile1a67ADrCFDBquEggW3a6o0NnGYhQo&dib_tag=se&keywords=laptop&qid=1761803695&sprefix=laptop%2Caps%2C233&sr=8-67&xpid=fkKDWN6tt_cTV,https://m.media-amazon.com/images/I/61fsBFww9DL._AC_UY218_.jpg,51490,,INR,4.1,211,False,2356,en_US,2025-10-30T11:25:17.337006
10300748-1177-0209-0000-20c60f6d9969,B0D143SJ9R,laptop,"Samsung Galaxy Book4 (Gray, 16GB RAM, 512GB SSD) | 15.6"" Full HD Screen | Intel Core i5 1335U Processor | Windows 11 Home | MS Office 2021 | Fingerprint Reader | Intel Iris XE Graphics | RJ45 LAN Port",https://www.amazon.in/Samsung-Processor-Windows-Fingerprint-Graphics/dp/B0D143SJ9R/ref=sr_1_68?crid=HIZJIRDEJQ3J&dib=eyJ2IjoiMSJ9.AWSQroHJm-GHfPSD156ZT8O6Ar7JFih_nqtaNaz4uHkdSvd_WLjWBV9oVcgHnKuPPeKIofhyWYUiSWcXIM5zaL4ikoLfOm6rJVg148QS8xIiQB1tVEeCC3h21aL4CHMQbRysPVzG8trxu0oGduiYbP2Zoy0TajSOeB1Zfy8GyRZCmsvOdVR5qHWY2Y8kxPl6kPdV4dxOptck_f7sxXzNjZfQX_a136xw1lAvKCo6yvs.ksJaab2eHH-Ile1a67ADrCFDBquEggW3a6o0NnGYhQo&dib_tag=se&keywords=laptop&qid=1761803695&sprefix=laptop%2Caps%2C233&sr=8-68&xpid=fkKDWN6tt_cTV,https://m.media-amazon.com/images/I/71TwTzVcVqL._AC_UY218_.jpg,53745,,INR,4,99,False,2356,en_US,2025-10-30T11:25:17.337006
10300748-1177-0209-0000-20c60f6d9969,B0DSHXWLNW,laptop,"ASUS Gaming V16 (2025) 14th Gen,Intel Core 7 240H Gaming Laptop (RTX 4050-6GB/16GB RAM/512GB SSD/Windows 11 Home/16/144Hz/M365*/Office Home 2024, Matte Black,1.95 Kg),V3607VU-RP275WS",https://www.amazon.in/ASUS-Gaming-Windows-Graphics-V3607VU-RP275WS/dp/B0DSHXWLNW/ref=sr_1_69?crid=HIZJIRDEJQ3J&dib=eyJ2IjoiMSJ9.AWSQroHJm-GHfPSD156ZT8O6Ar7JFih_nqtaNaz4uHkdSvd_WLjWBV9oVcgHnKuPPeKIofhyWYUiSWcXIM5zaL4ikoLfOm6rJVg148QS8xIiQB1tVEeCC3h21aL4CHMQbRysPVzG8trxu0oGduiYbP2Zoy0TajSOeB1Zfy8GyRZCmsvOdVR5qHWY2Y8kxPl6kPdV4dxOptck_f7sxXzNjZfQX_a136xw1lAvKCo6yvs.ksJaab2eHH-Ile1a67ADrCFDBquEggW3a6o0NnGYhQo&dib_tag=se&keywords=laptop&qid=1761803695&sprefix=laptop%2Caps%2C233&sr=8-69&xpid=fkKDWN6tt_cTV,https://m.media-amazon.com/images/I/71YeigfZCuL._AC_UY218_.jpg,94990,,INR,3.8,35,False,2356,en_US,2025-10-30T11:25:17.337006
